year,country,sex,name,count,prop,ranking,rank_other
1998,E,F,FREYA,544,0.00185277899820512,90,144
1998,E,F,KELSEY,537,0.00182893809197822,91,53
1998,E,F,ROBYN,529,0.00180169134200461,92,96
1998,E,F,NAOMI,528,0.00179828549825791,93,78
1998,E,F,ISABEL,526,0.00179147381076451,94,155
1998,E,F,MAISIE,519,0.00176763290453761,95,130
1998,E,F,POPPY,517,0.0017608212170442,96,159
1998,E,F,MORGAN,514,0.0017506036858041,97,68
1998,E,F,RACHAEL,510,0.0017369803108173,98,136
1998,E,F,CHANTELLE,494,0.00168248681087009,99,109
1998,E,F,HEATHER,488,0.00166205174838989,100,130
1998,E,M,JACK,9424,0.0305137868956496,1,4
1998,E,M,THOMAS,8949,0.0289757936045382,2,2
1998,E,M,JAMES,8811,0.0285289660799627,3,6
1998,E,M,DANIEL,7314,0.0236818588025022,4,3
1998,E,M,JOSHUA,7156,0.0231702736656694,5,1
1998,E,M,MATTHEW,6856,0.0221989094818096,6,11
1998,E,M,SAMUEL,5794,0.0187602802709459,7,13
1998,E,M,CALLUM,5203,0.016846692828742,8,5
1998,E,M,JOSEPH,5157,0.0166977503205502,9,15
1998,E,M,CONNOR,4833,0.0156486770019816,10,10
1998,E,M,JORDAN,4804,0.0155547784642085,11,7
1998,E,M,LUKE,4703,0.015227752522309,12,19
1998,E,M,RYAN,4667,0.0151111888202458,13,9
1998,E,M,HARRY,4644,0.0150367175661499,14,38
1998,E,M,WILLIAM,4641,0.0150270039243113,15,18
1998,E,M,GEORGE,4442,0.014382665682351,16,43
1998,E,M,BENJAMIN,4399,0.0142434368159977,17,17
1998,E,M,ALEXANDER,4272,0.0138322259781637,18,22
1998,E,M,LEWIS,4232,0.0137027107536491,19,12
1998,E,M,OLIVER,3853,0.0124755540013729,20,39
1998,E,M,ADAM,3613,0.011698462654285,21,21
1998,E,M,JAKE,3597,0.0116466565644792,22,29
1998,E,M,MICHAEL,3340,0.0108145212469726,23,25
1998,E,M,LIAM,3228,0.0104518786183316,24,14
1998,E,M,NATHAN,3002,0.00972011759982386,25,20
1998,E,M,KIERAN,2559,0.0082857364883242,26,24
1998,E,M,JACOB,2523,0.00816917278626103,27,27
1998,E,M,BEN,2521,0.00816269702503529,28,37
1998,E,M,CAMERON,2489,0.00805908484542358,29,26
1998,E,M,MOHAMMED,2488,0.00805584696481071,30,98
1998,E,M,BRADLEY,2386,0.00772558314229838,31,60
1998,E,M,CHRISTOPHER,2379,0.00770291797800832,32,36
1998,E,M,AARON,2370,0.00767377705249252,33,31
1998,E,M,CHARLIE,2356,0.0076284467239124,34,79
1998,E,M,JAMIE,2327,0.00753454818613928,35,34
1998,E,M,ROBERT,2024,0.00655347036044087,36,44
1998,E,M,BRANDON,2016,0.00652756731553794,37,34
1998,E,M,KYLE,1887,0.00610988071647822,38,33
1998,E,M,DAVID,1860,0.00602245793993084,39,32
1998,E,M,CHARLES,1831,0.00592855940215772,40,93
1998,E,M,OWEN,1735,0.00561772286332258,41,30
1998,E,M,ANDREW,1721,0.00557239253474246,42,47
1998,E,M,REECE,1715,0.00555296525106526,43,166
1998,E,M,EDWARD,1669,0.00540402274287342,44,88
1998,E,M,ALEX,1536,0.00497338462136224,45,46
1998,E,M,DYLAN,1459,0.00472406781417156,46,22
1998,E,M,JONATHAN,1409,0.00456217378352825,47,53
1998,E,M,ETHAN,1403,0.00454274649985106,48,27
1998,E,M,MAX,1383,0.00447798888759374,49,98
1998,E,M,SAM,1371,0.00443913432023934,50,56
1998,E,M,LOUIS,1366,0.00442294491717501,51,60
1998,E,M,DOMINIC,1316,0.00426105088653171,52,73
1998,E,M,JOHN,1299,0.00420600691611299,53,64
1998,E,M,ASHLEY,1233,0.00399230679566383,54,47
1998,E,M,HENRY,1217,0.00394050070585797,55,120
1998,E,M,JOE,1164,0.00376889303337607,56,75
1998,E,M,CONOR,1152,0.00373003846602168,57,53
1998,E,M,TYLER,1125,0.0036426156894743,58,58
1998,E,M,SEAN,1106,0.00358109595782984,59,51
1998,E,M,SCOTT,1087,0.00351957622618539,60,42
1998,E,M,NICHOLAS,1037,0.00335768219554209,61,70
1998,E,M,RHYS,976,0.00316017147815726,62,8
1998,E,M,ROSS,955,0.00309217598528707,63,58
1998,E,M,PATRICK,917,0.00296913652199816,64,132
1998,E,M,ELLIOT,913,0.0029561849995467,65,70
1998,E,M,PETER,896,0.00290114102912797,66,86
1998,E,M,BILLY,876,0.00283638341687065,67,143
1998,E,M,MARK,851,0.002755436401549,68,86
1998,E,M,ALFIE,798,0.0025838287290671,69,191
1998,E,M,STEPHEN,793,0.00256763932600277,70,83
1998,E,M,ANTHONY,774,0.00250611959435832,71,132
1998,E,M,HARRISON,773,0.00250288171374545,72,113
1998,E,M,MITCHELL,772,0.00249964383313259,73,129
1998,E,M,LEE,767,0.00248345443006825,74,101
1998,E,M,TOBY,754,0.002441361982101,75,158
1998,E,M,PAUL,733,0.00237336648923081,76,101
1998,E,M,JOEL,729,0.00236041496677935,77,68
1998,E,M,MORGAN,722,0.00233774980248928,78,16
1998,E,M,AIDAN,700,0.00226651642900623,79,179
1998,E,M,JAY,693,0.00224385126471617,80,62
1998,E,M,JASON,689,0.0022308997422647,81,106
1998,E,M,MOHAMMAD,657,0.00212728756265299,82,138
1998,E,M,ISAAC,645,0.0020884329952986,83,132
1998,E,M,RICHARD,638,0.00206576783100854,84,79
1998,E,M,DECLAN,634,0.00205281630855707,85,115
1998,E,M,MUHAMMAD,607,0.00196539353200969,86,166
1998,E,M,STEVEN,604,0.00195567989017109,87,106
1998,E,M,JOSH,594,0.00192330108404243,88,70
1998,E,M,MARCUS,593,0.00192006320342956,89,110
1998,E,M,ELLIOTT,582,0.00188444651668804,90,110
1998,E,M,HARVEY,577,0.00186825711362371,91,138
1998,E,M,KANE,548,0.00177435857585059,92,120
1998,E,M,CHRISTIAN,543,0.00175816917278626,93,113
1998,E,M,TOM,543,0.00175816917278626,93,101
1998,E,M,SHANE,530,0.001716076724819,95,96
1998,E,M,SHAUN,511,0.00165455699317455,96,77
1998,E,M,LEON,510,0.00165131911256168,97,68
1998,E,M,ELLIS,495,0.00160275090336869,98,73
1998,E,M,KAI,490,0.00158656150030436,99,93
1998,E,M,ZACHARY,478,0.00154770693294997,100,143
1998,W,F,CHLOE,612,0.0373512358864815,1,1
1998,W,F,EMILY,369,0.0225205981080256,2,2
1998,W,F,MEGAN,358,0.021849252364968,3,3
1998,W,F,JESSICA,343,0.020933780897162,4,4
1998,W,F,SOPHIE,320,0.0195300579798596,5,5
1998,W,F,HANNAH,309,0.018858712236802,6,7
1998,W,F,COURTNEY,305,0.0186145865120537,7,17
1998,W,F,LAUREN,294,0.017943240768996,8,8
1998,W,F,KATIE,278,0.0169667378700031,9,14
1998,W,F,FFION,248,0.0151357949343912,10,453
1998,W,F,GEORGIA,246,0.0150137320720171,11,12
1998,W,F,BETHAN,244,0.014891669209643,12,111
1998,W,F,REBECCA,232,0.0141592920353982,13,9
1998,W,F,LUCY,218,0.0133048519987794,14,10
1998,W,F,CAITLIN,208,0.0126945376869088,15,29
1998,W,F,SHANNON,206,0.0125724748245346,16,18
1998,W,F,AMY,197,0.0120231919438511,17,11
1998,W,F,CHARLOTTE,194,0.0118400976502899,18,6
1998,W,F,EMMA,155,0.00945987183399451,19,16
1998,W,F,OLIVIA,141,0.00860543179737565,20,15
1998,W,F,JADE,122,0.00744583460482148,21,22
1998,W,F,CHELSEA,117,0.00714067744888618,22,39
1998,W,F,ELLIE,116,0.00707964601769912,23,20
1998,W,F,HOLLY,116,0.00707964601769912,23,24
1998,W,F,LEAH,116,0.00707964601769912,23,40
1998,W,F,RACHEL,114,0.00695758315532499,26,28
1998,W,F,ABIGAIL,109,0.00665242599938969,27,21
1998,W,F,MOLLY,108,0.00659139456820262,28,23
1998,W,F,LAURA,107,0.00653036313701556,29,25
1998,W,F,LOWRI,104,0.00634726884345438,30,1122
1998,W,F,CERYS,97,0.00592004882514495,31,192
1998,W,F,CARYS,90,0.00549282880683552,32,271
1998,W,F,PAIGE,90,0.00549282880683552,32,32
1998,W,F,RHIANNON,90,0.00549282880683552,32,88
1998,W,F,NIA,87,0.00530973451327434,35,534
1998,W,F,SARAH,87,0.00530973451327434,35,27
1998,W,F,BETHANY,85,0.00518767165090021,37,13
1998,W,F,DANIELLE,84,0.00512664021971315,38,35
1998,W,F,NICOLE,77,0.00469942020140372,39,36
1998,W,F,KAYLEIGH,73,0.00445529447665548,40,60
1998,W,F,SAMANTHA,71,0.00433323161428136,41,44
1998,W,F,ZOE,70,0.00427220018309429,42,45
1998,W,F,KATE,69,0.00421116875190723,43,67
1998,W,F,ALICE,68,0.00415013732072017,44,26
1998,W,F,AMBER,68,0.00415013732072017,44,31
1998,W,F,CATRIN,68,0.00415013732072017,44,1077
1998,W,F,NATASHA,67,0.00408910588953311,47,37
1998,W,F,ABBIE,66,0.00402807445834605,48,53
1998,W,F,ELLA,64,0.00390601159597193,49,38
1998,W,F,TIA,64,0.00390601159597193,49,78
1998,W,F,AIMEE,62,0.0037839487335978,51,69
1998,W,F,ANNA,60,0.00366188587122368,52,42
1998,W,F,KELSEY,59,0.00360085444003662,53,91
1998,W,F,LOIS,58,0.00353982300884956,54,125
1998,W,F,PHOEBE,57,0.0034787915776625,55,43
1998,W,F,ELEANOR,56,0.00341776014647544,56,19
1998,W,F,ALEXANDRA,54,0.00329569728410131,57,46
1998,W,F,GRACE,54,0.00329569728410131,57,34
1998,W,F,ANGHARAD,53,0.00323466585291425,59,619
1998,W,F,ERIN,53,0.00323466585291425,59,79
1998,W,F,KIRSTY,53,0.00323466585291425,59,71
1998,W,F,LYDIA,52,0.00317363442172719,62,51
1998,W,F,RHIAN,52,0.00317363442172719,62,348
1998,W,F,ALISHA,51,0.00311260299054013,64,75
1998,W,F,JASMINE,51,0.00311260299054013,64,47
1998,W,F,SIAN,51,0.00311260299054013,64,81
1998,W,F,ELIN,50,0.00305157155935307,67,1122
1998,W,F,GEMMA,49,0.00299054012816601,68,59
1998,W,F,MORGAN,49,0.00299054012816601,68,97
1998,W,F,ELIZABETH,48,0.00292950869697894,70,30
1998,W,F,VICTORIA,48,0.00292950869697894,70,41
1998,W,F,AMELIA,47,0.00286847726579188,72,48
1998,W,F,ASHLEIGH,47,0.00286847726579188,72,83
1998,W,F,ELINOR,47,0.00286847726579188,72,377
1998,W,F,GEORGINA,46,0.00280744583460482,75,33
1998,W,F,NATALIE,46,0.00280744583460482,75,50
1998,W,F,SARA,46,0.00280744583460482,75,136
1998,W,F,JODIE,45,0.00274641440341776,78,58
1998,W,F,NAOMI,45,0.00274641440341776,78,93
1998,W,F,SHAUNA,45,0.00274641440341776,78,154
1998,W,F,STEPHANIE,45,0.00274641440341776,78,64
1998,W,F,LOUISE,44,0.0026853829722307,82,49
1998,W,F,HOLLIE,43,0.00262435154104364,83,70
1998,W,F,NIAMH,42,0.00256332010985658,84,65
1998,W,F,SIONED,41,0.00250228867866952,85,3693
1998,W,F,TAYLOR,40,0.00244125724748245,86,103
1998,W,F,CASEY,39,0.00238022581629539,87,129
1998,W,F,JORDAN,39,0.00238022581629539,87,72
1998,W,F,CARA,37,0.00225816295392127,89,156
1998,W,F,DEMI,37,0.00225816295392127,89,102
1998,W,F,ALICIA,36,0.00219713152273421,91,80
1998,W,F,HARRIET,36,0.00219713152273421,91,57
1998,W,F,KATHERINE,36,0.00219713152273421,91,55
1998,W,F,MELISSA,36,0.00219713152273421,91,54
1998,W,F,CATHERINE,35,0.00213610009154715,95,81
1998,W,F,CERI,33,0.00201403722917302,96,657
1998,W,F,ROBYN,33,0.00201403722917302,96,92
1998,W,F,KATHRYN,32,0.00195300579798596,98,106
1998,W,F,ALYS,31,0.0018919743667989,99,785
1998,W,F,MOLLIE,31,0.0018919743667989,99,73
1998,W,M,JOSHUA,514,0.0301413241071952,1,5
1998,W,M,THOMAS,510,0.0299067612736762,2,2
1998,W,M,DANIEL,417,0.0244531753943588,3,4
1998,W,M,JACK,414,0.0242772532692195,4,1
1998,W,M,CALLUM,396,0.0232217205183839,5,8
1998,W,M,JAMES,378,0.0221661877675482,6,3
1998,W,M,JORDAN,350,0.020524247932915,7,11
1998,W,M,RHYS,334,0.0195859965988389,8,62
1998,W,M,RYAN,325,0.0190582302234211,9,13
1998,W,M,CONNOR,321,0.0188236673899021,10,10
1998,W,M,MATTHEW,314,0.0184131824312438,11,6
1998,W,M,LEWIS,284,0.0166539611798511,12,19
1998,W,M,SAMUEL,277,0.0162434762211928,13,7
1998,W,M,LIAM,258,0.0151293027619774,14,24
1998,W,M,JOSEPH,252,0.0147774585116988,15,9
1998,W,M,MORGAN,247,0.0144842549698,16,78
1998,W,M,BENJAMIN,243,0.014249692136281,17,17
1998,W,M,WILLIAM,235,0.0137805664692429,18,15
1998,W,M,LUKE,231,0.0135460036357239,19,12
1998,W,M,NATHAN,206,0.01207998592623,20,25
1998,W,M,ADAM,196,0.0114935788424324,21,21
1998,W,M,ALEXANDER,184,0.0107898903418753,22,18
1998,W,M,DYLAN,184,0.0107898903418753,22,46
1998,W,M,KIERAN,171,0.0100275611329385,24,26
1998,W,M,MICHAEL,169,0.00991027971617897,25,23
1998,W,M,CAMERON,163,0.00955843546590043,26,29
1998,W,M,ETHAN,162,0.00949979475752067,27,48
1998,W,M,JACOB,162,0.00949979475752067,27,27
1998,W,M,JAKE,160,0.00938251334076116,29,22
1998,W,M,OWEN,158,0.00926523192400164,30,41
1998,W,M,AARON,140,0.00820969917316601,31,33
1998,W,M,DAVID,130,0.00762329208936844,32,39
1998,W,M,KYLE,128,0.00750601067260893,33,38
1998,W,M,BRANDON,124,0.0072714478390899,34,37
1998,W,M,JAMIE,124,0.0072714478390899,34,35
1998,W,M,CHRISTOPHER,118,0.00691960358881135,36,32
1998,W,M,BEN,117,0.0068609628804316,37,28
1998,W,M,HARRY,116,0.00680232217205184,38,14
1998,W,M,OLIVER,115,0.00674368146367208,39,20
1998,W,M,TOMOS,113,0.00662640004691257,40,1138
1998,W,M,COREY,105,0.00615727437987451,41,110
1998,W,M,SCOTT,98,0.00574678942121621,42,60
1998,W,M,GEORGE,97,0.00568814871283645,43,16
1998,W,M,ROBERT,95,0.00557086729607694,44,36
1998,W,M,IEUAN,94,0.00551222658769718,45,350
1998,W,M,ALEX,91,0.00533630446255791,46,45
1998,W,M,ANDREW,84,0.00492581950389961,47,42
1998,W,M,ASHLEY,84,0.00492581950389961,47,54
1998,W,M,DAFYDD,84,0.00492581950389961,47,1753
1998,W,M,SION,84,0.00492581950389961,47,2338
1998,W,M,SEAN,77,0.00451533454524131,51,59
1998,W,M,IWAN,73,0.00428077171172228,52,598
1998,W,M,CONOR,72,0.00422213100334252,53,57
1998,W,M,JONATHAN,72,0.00422213100334252,53,47
1998,W,M,OWAIN,71,0.00416349029496276,55,372
1998,W,M,SAM,69,0.00404620887820325,56,50
1998,W,M,STEFFAN,69,0.00404620887820325,56,923
1998,W,M,ROSS,67,0.00392892746144373,58,63
1998,W,M,TYLER,67,0.00392892746144373,58,58
1998,W,M,BRADLEY,66,0.00387028675306398,60,31
1998,W,M,LOUIS,66,0.00387028675306398,60,51
1998,W,M,JAY,61,0.00357708321116519,62,80
1998,W,M,ALED,58,0.00340116108602592,63,961
1998,W,M,JOHN,57,0.00334252037764616,64,53
1998,W,M,GARETH,56,0.0032838796692664,65,210
1998,W,M,CURTIS,55,0.00322523896088665,66,107
1998,W,M,LLOYD,55,0.00322523896088665,66,201
1998,W,M,JOEL,53,0.00310795754412713,68,77
1998,W,M,LEON,53,0.00310795754412713,68,97
1998,W,M,ELLIOT,51,0.00299067612736762,70,65
1998,W,M,JOSH,51,0.00299067612736762,70,88
1998,W,M,NICHOLAS,51,0.00299067612736762,70,61
1998,W,M,DOMINIC,50,0.00293203541898786,73,52
1998,W,M,ELLIS,50,0.00293203541898786,73,98
1998,W,M,CAI,47,0.00275611329384859,75,570
1998,W,M,JOE,47,0.00275611329384859,75,56
1998,W,M,RHODRI,46,0.00269747258546883,77,1022
1998,W,M,SHAUN,46,0.00269747258546883,77,96
1998,W,M,CHARLIE,45,0.00263883187708908,79,34
1998,W,M,RICHARD,45,0.00263883187708908,79,84
1998,W,M,JAC,44,0.00258019116870932,81,640
1998,W,M,GETHIN,42,0.0024629097519498,82,2338
1998,W,M,EVAN,41,0.00240426904357005,83,194
1998,W,M,STEPHEN,41,0.00240426904357005,83,70
1998,W,M,MATHEW,40,0.00234562833519029,85,134
1998,W,M,MARK,39,0.00228698762681053,86,68
1998,W,M,PETER,39,0.00228698762681053,86,66
1998,W,M,CALUM,38,0.00222834691843077,88,108
1998,W,M,CARWYN,38,0.00222834691843077,88,
1998,W,M,EDWARD,38,0.00222834691843077,88,44
1998,W,M,HARRI,38,0.00222834691843077,88,961
1998,W,M,TOMAS,38,0.00222834691843077,88,230
1998,W,M,CHARLES,37,0.00216970621005102,93,40
1998,W,M,GERAINT,37,0.00216970621005102,93,2338
1998,W,M,KAI,37,0.00216970621005102,93,99
1998,W,M,EWAN,36,0.00211106550167126,96,106
1998,W,M,SHANE,36,0.00211106550167126,96,95
1998,W,M,MAX,35,0.0020524247932915,98,49
1998,W,M,MOHAMMED,35,0.0020524247932915,98,30
1998,W,M,OSIAN,35,0.0020524247932915,98,
